order_id,date,seller_id,sku,region,currency,fx_rate_to_rub,vat_pct,price_gross,is_test,qty,is_promo
ORD0000610,29-07-25,S018,SKU0018,BR-SP,BRL,15.9365,0.12,38.24,0,1,1
ORD0000611,30-07-25,S018,SKU0018,BR-SP,BRL,15.9365,0.12,32.5,0,20,1
ORD0001683,30-07-25,S018,SKU0018,BR-SP,BRL,15.9365,0.12,57.36,0,17,1
ORD0001684,30-07-25,S018,SKU0018,BR-SP,BRL,15.9365,0.12,43.98,0,12,0
ORD0000038,05-06-25,S050,SKU0018,CN-SH,CNY,12.6123,0.13,57.81,0,15,1
ORD0000612,29-06-25,S050,SKU0018,CN-SH,CNY,12.6123,0.13,54.92,0,1,1
ORD0001869,29-06-25,S050,SKU0018,CN-SH,CNY,12.6123,0.13,56.57,0,14,1
ORD0001870,29-06-25,S050,SKU0018,CN-SH,CNY,12.6123,0.13,56.57,0,6,1
ORD0000613,30-06-25,S050,SKU0018,CN-SH,CNY,12.6123,0.13,57.46,0,5,1
ORD0001157,30-06-25,S050,SKU0018,CN-SH,CNY,12.6123,0.13,32.95,0,11,1
ORD0001158,30-06-25,S050,SKU0018,CN-SH,CNY,12.6123,0.13,43.94,0,4,0
ORD0000614,01-07-25,S050,SKU0018,CN-SH,CNY,12.6123,0.13,55.94,0,13,1
ORD0000615,02-07-25,S050,SKU0018,CN-SH,CNY,12.6123,0.13,87.87,0,11,0
ORD0000616,03-07-25,S050,SKU0018,CN-SH,CNY,12.6123,0.13,46.68,0,3,0
ORD0000617,04-07-25,S050,SKU0018,CN-SH,CNY,12.6123,0.13,46.63,0,1,1
ORD0001775,04-07-25,S050,SKU0018,CN-SH,CNY,12.6123,0.13,32.68,0,6,0
ORD0001776,04-07-25,S050,SKU0018,CN-SH,CNY,12.6123,0.13,37.34,0,18,1
ORD0000618,05-07-25,S050,SKU0018,CN-SH,CNY,12.6123,0.13,46.8,0,10,1
ORD0000186,30-06-25,S010,SKU0019,AU-SYD,AUD,59.4336,0.1,257.43,0,5,1
ORD0000619,18-07-25,S010,SKU0019,AU-SYD,AUD,59.4336,0.1,283.17,0,10,1
ORD0001803,18-07-25,S010,SKU0019,AU-SYD,AUD,59.4336,0.1,300.16,0,12,1
ORD0001804,18-07-25,S010,SKU0019,AU-SYD,AUD,59.4336,0.1,300.16,0,2,1
ORD0000620,19-07-25,S010,SKU0019,AU-SYD,AUD,59.4336,0.1,362.46,0,13,1
ORD0001111,19-07-25,S010,SKU0019,AU-SYD,AUD,59.4336,0.1,226.54,0,8,1
ORD0001112,19-07-25,S010,SKU0019,AU-SYD,AUD,59.4336,0.1,362.46,0,2,1
ORD0000621,20-07-25,S010,SKU0019,AU-SYD,AUD,59.4336,0.1,220.87,0,20,1
ORD0000622,21-07-25,S010,SKU0019,AU-SYD,AUD,59.4336,0.1,224.85,0,1,1
ORD0000623,22-07-25,S010,SKU0019,AU-SYD,AUD,59.4336,0.1,247.37,0,5,1
ORD0000624,23-07-25,S010,SKU0019,AU-SYD,AUD,59.4336,0.1,298.17,0,9,0
ORD0001281,23-07-25,S010,SKU0019,AU-SYD,AUD,59.4336,0.1,289.22,0,17,1
ORD0001282,23-07-25,S010,SKU0019,AU-SYD,AUD,59.4336,0.1,287.13,0,9,0
ORD0000625,24-07-25,S010,SKU0019,AU-SYD,AUD,59.4336,0.1,258.54,0,11,1
ORD0000626,25-07-25,S010,SKU0019,AU-SYD,AUD,59.4336,0.1,233.06,0,15,1
ORD0000001,01-06-25,S010,SKU0019,TR-IST,TRY,2.8995,0.18,278.83,0,6,1
ORD0000023,04-06-25,S010,SKU0019,TR-IST,TRY,2.8934,0.18,312.29,0,3,1
ORD0001447,04-06-25,S010,SKU0019,TR-IST,TRY,2.8934,0.18,223.06,0,17,1
ORD0001448,04-06-25,S010,SKU0019,TR-IST,TRY,2.8934,0.18,195.18,0,5,0
ORD0000180,29-06-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,262.85,0,12,1
ORD0000627,27-07-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,275.99,0,18,0
ORD0000628,28-07-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,372.59,0,14,0
ORD0001635,28-07-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,165.59,0,11,0
ORD0001636,28-07-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,193.19,0,9,0
ORD0000629,29-07-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,441.58,0,2,1
ORD0000630,30-07-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,331.19,0,12,1
ORD0000631,31-07-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,193.19,0,3,1
ORD0000632,01-08-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,194.56,0,3,1
ORD0001191,01-08-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,204.29,0,1,1
ORD0001192,01-08-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,188.72,0,8,0
ORD0000633,02-08-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,135.23,0,8,1
ORD0000634,03-08-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,121.71,0,11,1
ORD0000635,04-08-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,164.31,0,9,1
ORD0001865,04-08-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,167.6,0,5,1
ORD0001866,04-08-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,73.03,0,14,1
ORD0000636,05-08-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,146.05,0,3,0
ORD0000637,06-08-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,109.54,0,5,1
ORD0000638,07-08-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,107.73,0,5,1
ORD0001667,07-08-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,104.5,0,19,1
ORD0001668,07-08-25,S010,SKU0019,TR-IST,TRY,2.8947,0.18,65.72,0,14,1
ORD0000185,29-06-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,282.12,0,4,1
ORD0000639,22-07-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,310.33,0,13,1
ORD0000640,23-07-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,320.88,0,10,1
ORD0000641,24-07-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,372.4,0,18,1
ORD0000642,25-07-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,449.98,0,8,1
ORD0000643,26-07-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,242.06,0,8,1
ORD0001573,26-07-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,465.5,0,7,1
ORD0001574,26-07-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,217.23,0,8,1
ORD0000644,27-07-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,169.44,0,14,1
ORD0001641,27-07-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,193.65,0,19,0
ORD0001642,27-07-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,172.83,0,6,1
ORD0000645,28-07-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,228.74,0,1,1
ORD0000646,29-07-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,202.91,0,15,1
ORD0001137,29-07-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,202.91,0,1,1
ORD0001138,29-07-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,220.27,0,17,1
ORD0000647,30-07-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,182.87,0,1,1
ORD0000648,31-07-25,S055,SKU0019,EU-DE,EUR,97.598,0.19,216.88,0,15,0
ORD0000025,04-06-25,S018,SKU0020,AU-SYD,AUD,59.9344,0.1,72.48,0,2,1
ORD0001599,04-06-25,S018,SKU0020,AU-SYD,AUD,59.9344,0.1,72.48,0,14,1
ORD0001600,04-06-25,S018,SKU0020,AU-SYD,AUD,59.9344,0.1,72.48,0,8,1
ORD0000171,27-06-25,S018,SKU0020,AU-SYD,AUD,60.1067,0.1,70.5,0,8,1
ORD0000649,15-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,74.03,0,19,1
ORD0000650,16-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,74.77,0,7,1
ORD0001681,16-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,96.24,0,19,0
ORD0001682,16-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,96.24,0,6,1
ORD0000651,17-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,118.45,0,6,1
ORD0001565,17-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,51.82,0,3,0
ORD0001566,17-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,114.9,0,7,1
ORD0000652,18-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,45.9,0,19,0
ORD0000653,19-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,46.87,0,8,1
ORD0001813,19-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,49.21,0,10,0
ORD0001814,19-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,47.81,0,20,1
ORD0000654,20-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,28.46,0,15,0
ORD0001531,20-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,28.46,0,15,0
ORD0001532,20-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,27.54,0,1,1
ORD0000655,21-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,17.65,0,20,0
ORD0001489,21-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,17.65,0,7,1
ORD0001490,21-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,18,0,4,1
ORD0000656,22-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,9.71,0,6,1
ORD0000657,23-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,12.43,0,1,1
ORD0001473,23-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,14.57,0,5,1
ORD0001474,23-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,12.43,0,1,1
ORD0000658,24-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,8.74,0,4,1
ORD0001557,24-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,11.17,0,2,0
ORD0001558,24-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,6.8,0,10,0
ORD0000659,25-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,9.05,0,5,1
ORD0000660,26-07-25,S018,SKU0020,AU-SYD,AUD,60.02055,0.1,8.78,0,10,1
ORD0000031,05-06-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,73.76,0,1,1
ORD0001671,05-06-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,75.97,0,6,1
ORD0001672,05-06-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,71.55,0,13,1
ORD0000661,27-06-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,77.45,0,15,1
ORD0001379,27-06-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,82.1,0,4,1
ORD0001380,27-06-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,79.77,0,13,0
ORD0000662,28-06-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,92.94,0,20,1
ORD0001591,28-06-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,90.15,0,15,1
ORD0001592,28-06-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,46.47,0,8,1
ORD0000663,29-06-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,82.11,0,5,1
ORD0001507,29-06-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,79.65,0,15,1
ORD0001508,29-06-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,83.75,0,4,1
ORD0000664,30-06-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,123.92,0,12,1
ORD0000665,01-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,54.21,0,13,1
ORD0001823,01-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,61.96,0,2,0
ORD0001824,01-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,52.58,0,19,0
ORD0000666,02-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,48.79,0,19,1
ORD0001693,02-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,43.37,0,4,1
ORD0001694,02-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,47.33,0,4,1
ORD0000667,03-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,38.06,0,11,1
ORD0000668,04-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,26.64,0,5,1
ORD0001317,04-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,57.09,0,20,1
ORD0001318,04-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,27.97,0,11,1
ORD0000669,05-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,35.96,0,10,1
ORD0001361,05-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,37.76,0,8,1
ORD0001362,05-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,37.76,0,6,0
ORD0000670,06-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,22.64,0,6,0
ORD0001267,06-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,30.64,0,8,0
ORD0001268,06-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,15.98,0,15,1
ORD0000671,07-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,27.17,0,14,0
ORD0000672,08-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,25,0,11,1
ORD0001127,08-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,33.96,0,12,0
ORD0001128,08-07-25,S018,SKU0020,BR-SP,BRL,15.91,0.12,15.85,0,13,1
ORD0000116,18-06-25,S050,SKU0020,RU-MOW,RUB,1,0.2,82.13,0,8,0
ORD0000165,26-06-25,S050,SKU0020,RU-MOW,RUB,1,0.2,74.15,0,18,1
ORD0000673,17-07-25,S050,SKU0020,RU-MOW,RUB,1,0.2,81.57,0,1,0
ORD0000674,18-07-25,S050,SKU0020,RU-MOW,RUB,1,0.2,97.88,0,15,0
ORD0000675,19-07-25,S050,SKU0020,RU-MOW,RUB,1,0.2,89.65,0,8,1
ORD0000676,20-07-25,S050,SKU0020,RU-MOW,RUB,1,0.2,82.21,0,11,1
ORD0000677,21-07-25,S050,SKU0020,RU-MOW,RUB,1,0.2,69.33,0,12,0
ORD0001677,21-07-25,S050,SKU0020,RU-MOW,RUB,1,0.2,93.81,0,12,1
ORD0001678,21-07-25,S050,SKU0020,RU-MOW,RUB,1,0.2,57.1,0,4,0
ORD0000678,22-07-25,S050,SKU0020,RU-MOW,RUB,1,0.2,68.23,0,16,1
ORD0000679,23-07-25,S050,SKU0020,RU-MOW,RUB,1,0.2,66.35,0,4,1
ORD0001437,23-07-25,S050,SKU0020,RU-MOW,RUB,1,0.2,64.36,0,5,1
ORD0001438,23-07-25,S050,SKU0020,RU-MOW,RUB,1,0.2,88.7,0,5,1
ORD0000680,24-07-25,S050,SKU0020,RU-MOW,RUB,1,0.2,89.57,0,8,0
ORD0000681,25-07-25,S050,SKU0020,RU-MOW,RUB,1,0.2,46.44,0,10,1
ORD0000131,22-06-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,173.07,0,17,1
ORD0001209,22-06-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,178.26,0,9,1
ORD0001210,22-06-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,183.45,0,19,1
ORD0000682,20-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,190.38,0,14,0
ORD0001207,20-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,190.38,0,8,0
ORD0001208,20-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,201.8,0,9,1
ORD0000683,21-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,187.75,0,11,0
ORD0000684,22-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,191,0,1,0
ORD0001363,22-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,281.62,0,14,1
ORD0001364,22-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,191,0,5,0
ORD0000685,23-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,225.3,0,14,1
ORD0000686,24-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,168.97,0,4,1
ORD0000687,25-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,216.28,0,1,0
ORD0000688,26-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,131.8,0,19,1
ORD0000689,27-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,158.16,0,8,0
ORD0000690,28-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,142.82,0,15,0
ORD0001135,28-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,197.7,0,15,1
ORD0001136,28-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,151.57,0,9,0
ORD0000691,29-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,112.03,0,9,1
ORD0001441,29-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,105.44,0,10,1
ORD0001442,29-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,151.57,0,20,1
ORD0000692,30-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,106.64,0,9,0
ORD0001105,30-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,103.44,0,3,1
ORD0001106,30-07-25,S018,SKU0021,BR-SP,BRL,15.9479,0.12,106.64,0,20,1
ORD0000192,30-06-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,179.35,0,11,1
ORD0000193,30-06-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,179.42,0,6,0
ORD0000693,20-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,179.42,0,2,1
ORD0001491,20-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,174.04,0,7,1
ORD0001492,20-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,184.8,0,18,1
ORD0000694,21-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,178.61,0,2,1
ORD0000695,22-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,179.58,0,17,0
ORD0001737,22-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,125.03,0,11,1
ORD0001738,22-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,125.03,0,12,1
ORD0000696,23-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,183.17,0,19,0
ORD0000697,24-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,241.12,0,7,1
ORD0000698,25-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,228.62,0,20,0
ORD0001457,25-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,240.05,0,6,1
ORD0001458,25-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,125.03,0,1,0
ORD0000699,26-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,258.98,0,17,1
ORD0000700,27-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,215.82,0,11,1
ORD0000701,28-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,258.98,0,18,0
ORD0000702,29-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,260.39,0,17,0
ORD0000703,30-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,216.52,0,7,0
ORD0000704,31-07-25,S034,SKU0021,BR-SP,BRL,16.0394,0.12,215.27,0,17,1
ORD0000004,01-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,181.45,0,20,0
ORD0001597,01-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,192.34,0,9,0
ORD0001598,01-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,192.34,0,17,1
ORD0000705,18-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,172.38,0,20,0
ORD0000706,19-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,275.81,0,8,0
ORD0000707,20-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,106.88,0,17,1
ORD0001701,20-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,103.43,0,7,1
ORD0001702,20-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,112.22,0,1,1
ORD0000708,21-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,128.26,0,13,1
ORD0000709,22-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,96.19,0,19,1
ORD0001679,22-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,101,0,19,1
ORD0001680,22-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,101,0,17,1
ORD0000710,23-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,115.43,0,13,1
ORD0000711,24-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,129.86,0,16,1
ORD0000712,25-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,114.74,0,8,0
ORD0001547,25-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,125.05,0,19,0
ORD0001548,25-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,144.28,0,18,1
ORD0000713,26-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,67.33,0,1,0
ORD0001761,26-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,144.28,0,14,1
ORD0001762,26-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,68.68,0,19,1
ORD0000714,27-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,60.6,0,15,1
ORD0000715,28-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,47.27,0,18,1
ORD0001211,28-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,90.9,0,2,0
ORD0001212,28-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,69.69,0,17,0
ORD0000716,29-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,63.81,0,18,1
ORD0001525,29-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,33.09,0,6,1
ORD0001526,29-06-25,S034,SKU0021,CN-SH,CNY,12.6958,0.13,67,0,19,1
ORD0000077,12-06-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,171.32,0,4,1
ORD0000078,12-06-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,165.07,0,1,1
ORD0000102,17-06-25,S039,SKU0021,AU-SYD,AUD,60.4439,0.1,168.18,0,8,1
ORD0000717,09-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,168.18,0,7,0
ORD0001305,09-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,163.13,0,3,0
ORD0001306,09-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,168.18,0,10,1
ORD0000718,10-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,215.27,0,10,0
ORD0001579,10-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,134.54,0,19,1
ORD0001580,10-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,100.91,0,14,1
ORD0000719,11-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,194.21,0,2,1
ORD0001555,11-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,194.21,0,1,1
ORD0001556,11-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,188.38,0,18,0
ORD0000720,12-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,178.43,0,7,1
ORD0000721,13-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,174.41,0,8,1
ORD0001479,13-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,177.9,0,1,1
ORD0001480,13-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,174.41,0,3,1
ORD0000722,14-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,269.09,0,8,0
ORD0001563,14-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,261.02,0,15,1
ORD0001564,14-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,261.02,0,5,1
ORD0000723,15-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,224.3,0,3,1
ORD0000724,16-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,104.27,0,19,1
ORD0000725,17-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,102.99,0,1,1
ORD0001583,17-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,105.05,0,15,1
ORD0001584,17-07-25,S039,SKU0021,AU-SYD,AUD,59.88,0.1,119.91,0,8,1
ORD0000018,02-06-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,175.48,0,2,0
ORD0000726,23-06-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,193.03,0,3,0
ORD0000727,24-06-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,173.73,0,14,0
ORD0000728,25-06-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,181.86,0,14,1
ORD0000729,26-06-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,147.67,0,11,1
ORD0000730,27-06-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,177.2,0,16,1
ORD0000731,28-06-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,165.84,0,4,0
ORD0000732,29-06-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,125.52,0,20,1
ORD0001847,29-06-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,221.5,0,5,1
ORD0001848,29-06-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,131.8,0,14,1
ORD0000733,30-06-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,126.87,0,16,1
ORD0001843,30-06-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,126.87,0,18,1
ORD0001844,30-06-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,133.21,0,7,1
ORD0000734,01-07-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,160.67,0,10,0
ORD0001271,01-07-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,144.35,0,7,1
ORD0001272,01-07-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,87.86,0,1,1
ORD0000735,02-07-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,112.97,0,19,1
ORD0001293,02-07-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,118.62,0,16,1
ORD0001294,02-07-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,118.62,0,19,1
ORD0000736,03-07-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,152.51,0,4,0
ORD0001623,03-07-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,152.51,0,18,1
ORD0001624,03-07-25,S039,SKU0021,BR-SP,BRL,15.9613,0.12,160.14,0,2,0
ORD0000072,12-06-25,S010,SKU0022,CN-SH,CNY,12.5879,0.13,300.19,0,1,1
ORD0001389,12-06-25,S010,SKU0022,CN-SH,CNY,12.5879,0.13,291.18,0,15,1
ORD0001390,12-06-25,S010,SKU0022,CN-SH,CNY,12.5879,0.13,291.18,0,5,0
ORD0000737,28-06-25,S010,SKU0022,CN-SH,CNY,12.5879,0.13,285.18,0,20,1
